track_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6OsIb7RKndyPBew3traCr8,0,171587,FALSE,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,indie-pop
2anDnmAKIauJ4of6K1BoGx,47,218613,FALSE,0.578,0.88,9,-5.113,1,0.0496,0.108,2.90E-06,0.114,0.719,175.983,4,r-n-b
79t0exFoQU0jlcpBLJrqes,52,258502,FALSE,0.818,0.858,1,-4.219,0,0.0398,0.0638,0.245,0.256,0.753,119.609,4,synth-pop
18U7KFEx5tNMEUvB1V7E1V,40,195266,FALSE,0.607,0.57,10,-6.284,1,0.0541,0.335,0,0.078,0.874,74.672,4,r-n-b
4yNk9iz9WVJikRFle3XEvn,66,209259,FALSE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,indie-pop
1ZMq0qzXfGnFo7BN03yddJ,67,247374,FALSE,0.697,0.66,10,-5.459,0,0.0352,0.472,0,0.243,0.301,93.011,4,pop
3Vit46aYIz4uq4HlfCoiX1,47,235164,TRUE,0.501,0.593,2,-8.771,0,0.0267,0.00695,0.564,0.122,0.216,98.996,4,synth-pop
5iWiMRKBtlcDSHpbHP1tzS,22,303120,FALSE,0.512,0.821,0,-7.53,1,0.0412,0.0411,0.00481,0.946,0.602,120.002,4,synth-pop
3uHisD8WxXOYLaxeOl098L,67,225273,FALSE,0.718,0.58,2,-5.149,0,0.028,0.602,0,0.196,0.31,97.979,4,pop
3KeMulXbLDJBQdY5PZbGEh,72,200218,FALSE,0.815,0.761,4,-7.162,0,0.144,0.192,0,0.0272,0.82,121.999,4,pop
2z7k8UytNaiMIJQNc1XZcZ,66,171627,FALSE,0.722,0.716,8,-4.089,1,0.0696,0.132,1.05E-05,0.0997,0.626,171.96,4,pop
0z8hI3OPS8ADPWtoCjjLl6,82,184104,FALSE,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4,pop
2FRnf9qhLbvw8fu4IBXx78,74,262960,FALSE,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48E-06,0.355,0.947,107.682,4,synth-pop
4JE6agBLHGA5TaF6FlqfBD,73,218754,FALSE,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,4,indie-pop
5e08a8D8T3z4LDXbUIjxKQ,69,196520,FALSE,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,4,pop
6fhG2KJgwO7CrNflRaRmvp,81,268717,FALSE,0.573,0.715,8,-3.293,0,0.0256,0.0444,0,0.0898,0.258,101.699,3,pop
7I1nwZimETiRW83xZv023W,47,189391,FALSE,0.714,0.666,11,-7.944,1,0.0434,0.00451,0.0001,0.42,0.619,114.95,4,indie-pop
6VrLYoQKdhu1Jruei06t65,77,185097,FALSE,0.526,0.818,3,-5.952,1,0.0358,0.0587,0,0.333,0.896,171.96,4,pop
5zZt5BzzSrUXwytlRatvc2,64,260013,FALSE,0.353,0.539,0,-8.003,0,0.0283,0.326,0.00141,0.0964,0.176,104.966,4,indie-pop
6nEGxVCcMhIugOHk37APU7,23,235826,FALSE,0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254,4,synth-pop
6r8DKNt9BlrOICBpqUVlsP,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop
354j6LPNLlWsKvQJQuye0X,46,140666,FALSE,0.673,0.846,7,-7.918,1,0.145,0.199,0,0.408,0.772,148.118,4,r-n-b
1sx0XsWUusUoPstbvokZjP,77,173640,TRUE,0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,4,indie-pop
0Fs9cdPDhptWEDJmiCbkEW,82,296520,TRUE,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,4,hip-hop
5MbszOoRyTOwOIJEOIZn6v,57,196025,FALSE,0.703,0.834,0,-5.491,1,0.0508,0.0396,1.32E-06,0.178,0.537,127.944,4,hip-hop
4Yr6wkOQPOOEpiGdGI34cl,45,234453,FALSE,0.706,0.785,4,-4.173,0,0.0385,0.000139,0.0506,0.236,0.893,123.029,4,r-n-b
6iWEhoALoBFnQMNVhYY0Sc,68,219013,FALSE,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98,4,indie-pop
1ChulFMnwxoD74Me8eX2TU,76,195146,FALSE,0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,4,synth-pop
44KQ5sErX0T8pQEjqylVEL,0,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,pop
2M2uYbBRv7ENTKef7wrSOs,0,212013,FALSE,0.541,0.381,2,-8.225,0,0.0326,0.72,0,0.117,0.195,130.148,4,indie-pop
0cpyy8xLYRt1OdlnqPmMnm,66,175187,FALSE,0.811,0.844,8,-4.395,1,0.0898,0.31,0,0.731,0.889,93.48,4,hip-hop
7oS2EnBWSHxzR2m6CxNJYA,0,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,pop
2j4eDUG5qfvOxxEbiSXVt3,61,213307,TRUE,0.801,0.759,7,-4.694,0,0.0494,0.00531,0,0.091,0.293,104.002,4,indie-pop
6suU440DRXoxpLNKWf46XJ,48,415660,FALSE,0.553,0.732,7,-5.206,0,0.262,0.622,0,0.163,0.436,152.59,4,r-n-b
2QSOI7ful79gOzpNlwyVeh,40,452597,FALSE,0.573,0.479,5,-11.061,1,0.0377,0.675,5.74E-05,0.101,0.336,75.028,4,indie-pop
5UHuuQGEgMbZrYnHjQG9ny,55,226666,FALSE,0.535,0.78,9,-6.008,1,0.113,0.159,0.000761,0.137,0.622,179.964,4,synth-pop
1lQycHorbIQwYBsLFPzDif,22,207173,FALSE,0.617,0.791,9,-5.374,0,0.0343,0.00934,0.000408,0.368,0.908,125.021,4,synth-pop
5nCthAh3jt4xKuLJAifAaR,73,185815,FALSE,0.722,0.757,10,-6.207,0,0.132,0.185,6.32E-06,0.126,0.721,140.094,4,pop
32TKQVwtSGCHIqmbmaNdFj,58,195306,FALSE,0.606,0.913,9,-7.865,1,0.0417,0.0154,0.905,0.326,0.817,146.15,4,synth-pop
709ffFK4o4MtG1NKoLvOma,65,301373,FALSE,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,4,synth-pop
5lAFwreoMCApCdeUHxPFUm,45,215727,FALSE,0.641,0.84,9,-7.827,0,0.0317,0.0299,0.768,0.129,0.397,107.951,4,synth-pop
3ubdbuynat3QLfKtdtJ5BH,67,118762,FALSE,0.767,0.745,1,-6.144,1,0.0589,0.45,0,0.281,0.448,97.076,4,pop
4uUG5RXrOk84mYEfFvj3cK,98,175238,TRUE,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4,pop
4KTz9qihKKpn9nSYPyk245,1,293692,FALSE,0.373,0.114,5,-13.171,1,0.041,0.937,4.73E-05,0.104,0.172,90.945,1,pop
49EKDIHB7QOgmqv6f1jYt9,23,132272,FALSE,0.744,0.58,9,-6.114,0,0.232,0.45,0,0.108,0.463,88.07,4,indie-pop
3hz7CoOI6xruMKcQYq9zc6,0,129240,FALSE,0.817,0.635,5,-7.246,1,0.163,0.323,0,0.0738,0.454,138.015,4,indie-pop
78PDj0uocOvtSJCdOt65qy,59,244831,FALSE,0.746,0.988,10,-4.565,0,0.0637,0.29,0.00218,0.131,0.61,130.042,4,hip-hop
5UsPHCjVvPx2GHtpmIebvu,0,360960,FALSE,0.59,0.8,1,-5.044,0,0.0441,0.000653,0.905,0.0512,0.21,127.996,4,pop
7hgxdDJAyaQKsGl9ZquRsh,0,286117,TRUE,0.895,0.839,0,-4.51,1,0.227,0.217,2.89E-06,0.239,0.754,149.952,4,hip-hop
0gmEt2nKOssVRStyUmjSpE,66,192000,FALSE,0.674,0.566,5,-8.551,0,0.0802,0.77,0,0.181,0.186,95.045,4,hip-hop
1l75b5q10NeaBkyMy18R5N,42,305701,FALSE,0.609,0.73,0,-9.474,1,0.0581,0.384,0.000489,0.694,0.509,105.163,4,r-n-b
7dloWZBxoZkfwczMoCz7Y1,40,158906,FALSE,0.625,0.891,7,-9.239,1,0.0483,0.0175,0.000112,0.199,0.805,168.451,4,r-n-b
67BtfxlNbhBmCDR2L2l8qd,79,137875,TRUE,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,4,hip-hop
14o0i8EQ2H61ayf5rXFJuH,23,309933,FALSE,0.717,0.846,1,-4.965,1,0.173,0.0218,3.63E-05,0.0606,0.368,125.988,4,synth-pop
5Dt9HFzeBVmFtrk3BTiDEn,3,201573,FALSE,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4,pop
3lRzVvMNG1QJcHlhLXM0lA,66,147741,FALSE,0.833,0.67,7,-7.313,1,0.194,0.046,0,0.0468,0.7,92.991,4,hip-hop
2Huf1VoNj4tUtLRGOFTx48,42,339591,FALSE,0.598,0.878,7,-5.817,0,0.131,0.332,0,0.187,0.503,147.017,4,r-n-b
1TIiWomS4i0Ikaf9EKdcLn,64,223794,TRUE,0.79,0.728,7,-6.523,1,0.0612,0.025,0.00106,0.172,0.333,110.059,4,synth-pop
3EGI5qmVmGlfgy9BmNb1R8,68,246013,FALSE,0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,4,synth-pop
1APKmriJQzb3fcdK66WDsZ,29,167133,FALSE,0.744,0.663,7,-6.002,1,0.0363,0.293,0.00114,0.295,0.718,95.013,4,synth-pop
4Y51P1v7Lgbfgx1sahHJAW,43,246013,FALSE,0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,4,synth-pop
5YfYbZ4bgXC7iBzeVCR8qI,0,225733,FALSE,0.689,0.863,6,-5.342,0,0.0319,0.0636,0.00267,0.111,0.89,104.893,4,r-n-b
16w8ZGVSjI4TlTLV8VimBY,67,277623,FALSE,0.626,0.571,7,-7.461,0,0.0327,0.25,0,0.0946,0.164,129.959,4,indie-pop
0WdbnNKO0Jt4BZACSDQh44,71,302935,FALSE,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,4,pop
2J2Z1SkXYghSajLibnQHOa,81,217746,FALSE,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,pop
4tjLYTXFqZhkUDga4bQ0yl,66,184432,FALSE,0.725,0.912,9,-3.665,0,0.0851,0.155,7.68E-05,0.107,0.674,104.054,4,pop
3bHI0o9TLQ2jJzjr0ES7dX,59,189151,FALSE,0.707,0.941,1,-2.606,0,0.041,0.0173,3.65E-05,0.134,0.337,99.013,4,hip-hop
7vZqwaSk4sVcDyZbMcxS8N,68,175301,FALSE,0.655,0.716,8,-5.077,0,0.0897,0.476,0,0.479,0.521,80.813,4,indie-pop
1FGNS493UKaQOSLLy5JBId,43,203253,FALSE,0.685,0.131,7,-15.824,1,0.0298,0.651,0.000536,0.141,0.183,109.176,4,r-n-b
2qxmye6gAegTMjLKEBoR3d,85,169353,FALSE,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4,pop
6kls8cSlUyHW2BUOkDJIZE,74,186223,FALSE,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,4,indie-pop
7fec0UcxeHVe6kHIez2GSs,67,235500,FALSE,0.587,0.776,0,-4.892,1,0.0807,0.141,0,0.109,0.606,159.906,4,pop
7BAkWCHoI417qAdHyy1YUH,43,192000,FALSE,0.479,0.22,9,-14.248,1,0.0306,0.782,3.95E-05,0.123,0.279,74.282,4,indie-pop
2IVsRhKrx8hlQBOWy4qebo,,216880,FALSE,,,0,,1,0.0256,0.245,2.43E-05,0.25,0.488,,3,indie-pop
3dBlOhEY4xdQB2Ge4NzULx,67,117421,FALSE,0.363,0.469,7,-8.404,0,0.0528,0.794,0.0176,0.106,0.102,171.988,4,pop
4UF7pAsGCfepAjidu2sAXl,,184315,FALSE,,,7,,0,0.126,0.000993,0.000241,0.141,0.731,,4,indie-pop
6di81DEyALXXHzbcMuUsFd,25,168373,FALSE,0.364,0.822,0,-9.075,1,0.0702,0.00135,0.0206,0.219,0.667,163.4,4,synth-pop
7L3fJyDWjGnLnfw2errcOV,6,203122,FALSE,0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4,pop
1v1oIWf2Xgh54kIWuKsDf6,,248826,FALSE,,,11,,1,0.0372,0.629,7.83E-05,0.104,0.123,,4,pop
3QoydK0LFOpK0JnfIpCffR,47,128106,FALSE,0.511,0.981,0,-5.329,0,0.0579,0.0301,0.0612,0.747,0.896,172.968,4,r-n-b
4t1DkxexoMbIHfSHS4Uiyr,67,223999,FALSE,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,4,pop
1rvJahl2EPy25dSsBNzTr4,65,172750,FALSE,0.573,0.6,0,-7.751,1,0.3,0.586,7.65E-06,0.15,0.706,149.982,4,pop
2FtyrwcRqA2JQEezLjPZ8r,53,137219,TRUE,0.477,0.831,11,-5.219,1,0.144,0.0781,5.51E-06,0.0523,0.818,165.825,4,synth-pop
7JJmb5XwzOO8jgpou264Ml,86,199440,FALSE,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,4,pop
3WTCHudgy3hoHSuL8MhgWe,0,170964,FALSE,0.438,0.178,5,-9.402,1,0.0414,0.957,1.10E-06,0.316,0.344,75.25,1,pop
7l9cCg3EBqVfBikbc21Kb0,0,158413,FALSE,0.555,0.213,8,-9.262,1,0.0449,0.939,5.33E-05,0.113,0.498,125.126,4,r-n-b
6chzhMrYEnKH2bAE8WdiuS,0,228520,FALSE,0.524,0.931,6,-6.444,0,0.0472,0.0115,0.00187,0.0588,0.811,169.441,4,synth-pop
429NtPmr12aypzFH3FkN9l,69,126824,FALSE,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4,indie-pop
08j9wzt7Q9Ucq1IrpD4GVq,60,153077,FALSE,0.807,0.628,8,-8.988,1,0.204,0.0146,0,0.0598,0.718,104.978,4,hip-hop
6ZmtxXUXRVjxOhugKkmerC,63,211290,FALSE,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,4,hip-hop
1TRgZ55GFCKSbrTb62rmra,67,205500,FALSE,0.868,0.635,10,-6.352,0,0.227,0.164,0,0.0898,0.621,90.019,4,hip-hop
54XZSt4qoPwUh0s9q0A7oA,53,160076,TRUE,0.73,0.629,10,-7.507,1,0.142,0.00976,0.0507,0.358,0.631,91.498,4,indie-pop
6EeWU1liZ7kwfWUT9gzOoL,3,184390,FALSE,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4,pop
3lQSSCkWvGMGrqdQgBarqV,1,267746,FALSE,0.473,0.565,2,-7.988,1,0.0341,0.66,3.52E-05,0.0908,0.294,139.887,4,indie-pop
7q2b7oG0UIDtl0rxQSeVwq,2,238386,FALSE,0.733,0.859,1,-5.087,1,0.146,0.0431,0,0.822,0.845,170.047,4,hip-hop
6JpaHjsZHGn9vVINGrT2hH,0,226320,FALSE,0.62,0.773,2,-8.324,1,0.0382,0.0741,0.000606,0.158,0.934,157.991,4,indie-pop
2TwM6FmWDMSBDdKYOsWKdy,47,156293,FALSE,0.549,0.686,7,-10.313,1,0.136,0.291,0,0.201,0.926,172.601,4,r-n-b
7e4SULG2NwQ9rt7MK6FbKl,48,273357,FALSE,0.597,0.392,10,-9.656,0,0.0294,0.883,0.000295,0.11,0.535,82.011,3,indie-pop
35kEnfVW2j1OERw8W3Fxtl,0,186400,FALSE,0.43,0.883,9,-8.881,1,0.0616,0.00346,0.00502,0.137,0.69,140.251,4,synth-pop
4TiOkzxYN89JeX81nJRx7W,0,250026,FALSE,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,synth-pop
6cEFk1QQArsic0aI8hGJG5,24,271633,FALSE,0.349,0.295,4,-9.786,1,0.0326,0.644,1.38E-05,0.109,0.174,151.777,4,synth-pop
7BhAdDWaUxtdeGkjqZEoi7,2,216720,FALSE,0.639,0.836,0,-4.878,0,0.048,0.027,0,0.283,0.814,104.998,4,pop
1kCloeVtgSTBAfnhOEZJ2c,32,283626,FALSE,0.953,0.462,7,-8.336,1,0.172,0.107,0.13,0.0293,0.844,114.006,4,synth-pop
0stbF4C1ACmIvx0aW81ZXa,67,218343,FALSE,0.839,0.972,7,-5.72,1,0.102,0.431,0.0002,0.0907,0.365,130.012,4,pop
2UkHuOfxBPLliEKCVep30k,0,184026,FALSE,0.579,0.33,2,-11.108,1,0.0395,0.739,0,0.0785,0.298,79.885,4,indie-pop
5QKiLD7zEXvQc8VlFYmqhb,66,166391,FALSE,0.802,0.929,7,-2.036,1,0.118,0.608,4.81E-06,0.157,0.828,96.969,4,pop
5CXqWN8KDJxhYwp8iPmyZm,23,341200,FALSE,0.565,0.772,6,-8.436,0,0.037,0.0271,0.00182,0.0649,0.576,89.984,4,synth-pop
5QtQFSdyZEl0w4iDxAyv76,71,322250,FALSE,0.648,0.711,4,-6.216,1,0.0304,0.436,0,0.121,0.33,119.935,4,pop
4OxrGEF0JsKT9HbOvMfepa,44,187713,FALSE,0.932,0.547,5,-5.456,1,0.149,0.0218,0,0.207,0.863,116.007,4,synth-pop
75bpVVgp0HCT9Ad6uIFGvH,48,176439,FALSE,0.718,0.621,5,-4.799,0,0.0388,0.693,2.07E-05,0.13,0.456,112.104,4,synth-pop
5GpYt1p4z2EPVKv5t7XDof,62,191830,FALSE,0.483,0.321,10,-10.401,0,0.0719,0.82,0.000107,0.128,0.148,141.28,3,indie-pop
16ejic4tkC645g8FwuqIHA,0,309327,TRUE,0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,4,hip-hop
6ZRF2oj59pKnVYjHcvN2Pa,5,193143,FALSE,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,pop
1gMnyo0OUAL6HDJ39lyVwU,,170813,FALSE,,,1,,0,0.0413,0.0106,0,0.132,0.29,,4,pop
68AyTcvyK46hpzwohHUkJI,66,218523,FALSE,0.617,0.392,1,-9.295,1,0.193,0.381,0,0.1,0.313,84.499,4,pop
4kDyGiTGv3QznWbovgJHyn,46,229536,FALSE,0.661,0.53,7,-10.747,1,0.0974,0.187,0,0.142,0.661,157.523,3,pop
6nZiYSBwPQ7fYnVWkkkj4g,70,213055,FALSE,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,4,pop
2eEpacct3ss21cgswjMEdw,0,171280,FALSE,0.765,0.582,0,-4.528,1,0.12,0.245,8.21E-05,0.154,0.36,132.992,4,indie-pop
3hkC9EHFZNQPXrtl8WPHnX,73,341054,FALSE,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,pop
41JHlHuIFyOSSRYVCsYrKZ,46,272173,FALSE,0.525,0.694,4,-7.208,0,0.0372,0.0474,0,0.738,0.42,136.627,4,r-n-b
4u9jtJXU6fAbBBmWL6VB0E,0,234320,FALSE,0.899,0.626,6,-4.228,0,0.292,0.076,0,0.0631,0.873,88.007,4,hip-hop
5KJaEu2ZMIt9FMvofqUgmg,1,194087,FALSE,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,pop
0VqOR7G0lz8BjKXWrDPBmF,0,163449,FALSE,0.693,0.643,4,-5.867,0,0.0828,0.138,0,0.108,0.477,95.055,4,pop
2wFuVocQqiPRwVAQ7nYQFY,1,267106,FALSE,0.554,0.877,0,-6.515,1,0.0469,0.012,3.94E-05,0.499,0.499,127.034,4,indie-pop
4gjjo6scn1yHFfmpWZLtI0,1,234760,FALSE,0.482,0.43,10,-7.224,1,0.0481,0.763,2.79E-06,0.344,0.113,143.23,4,indie-pop
4qoIqWSly3rnZdCTgtcCMz,69,164666,FALSE,0.678,0.825,3,-4.417,0,0.196,0.0527,0,0.0963,0.631,90.047,4,pop
50pfrD2Dne6PZam0YaweZu,2,256768,FALSE,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,4,pop
6uYbQddo853t9TIIVlW1ws,46,250880,FALSE,0.472,0.717,4,-8.939,0,0.0691,0.373,0,0.341,0.346,103.563,4,r-n-b
5WWplXimzIjlJiN2N7T9Q3,74,211384,FALSE,0.826,0.779,0,-5.609,1,0.375,0.35,0,0.0657,0.936,130.091,4,hip-hop
0yciGxyHYjntJNmAj0ObzK,0,212706,FALSE,0.681,0.802,8,-5.836,0,0.0347,0.0271,0.0496,0.127,0.791,120.053,4,indie-pop
21NimLGgXhfEbIXsIiPHXy,2,143375,TRUE,0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,4,hip-hop
0SIBdhC8RY1dzvAumdeUoC,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie-pop
1XGmzt0PVuFgQYYnV2It7A,84,231173,TRUE,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4,pop
0tpwqQhdfJXRcUDSNRjb9O,73,285163,FALSE,0.324,0.539,2,-8.076,1,0.038,0.713,3.15E-05,0.118,0.486,120.526,4,pop
7kJAJJWRFRn1kmqC2zlKim,1,191506,FALSE,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27E-05,0.112,0.433,171.973,4,pop
2hTn8oS49IQULxAWs7hEBz,68,177694,FALSE,0.817,0.715,9,-5.13,1,0.0484,0.183,0,0.214,0.398,100.002,4,hip-hop
683Zokh8DyHi8UJCI6pz3k,46,160676,FALSE,0.463,0.58,0,-3.664,1,0.128,0.598,0,0.622,0.454,83.995,4,indie-pop
6O0gTdRYrYQ3Fsm8IFMFSs,0,378733,FALSE,0.567,0.92,1,-5.669,1,0.0483,0.468,4.04E-05,0.28,0.9,161.004,4,synth-pop
7EyhPjrJzjx0fk2i7vUJCS,85,186964,FALSE,0.794,0.719,0,-7.227,1,0.0761,0.0119,0,0.276,0.69,90.016,4,pop
4huBDGP4I3S0pYI0EaRN1c,70,256000,TRUE,0.474,0.801,8,-5.978,0,0.375,0.102,0,0.322,0.497,147.356,4,r-n-b
6PgAZFD8x5KwV0tKLkm4gf,43,301213,FALSE,0.341,0.242,1,-13.425,1,0.0327,0.559,7.21E-05,0.192,0.311,89.204,4,indie-pop
1HtZS4fv2nIZaCSfFVlcHc,57,152672,FALSE,0.707,0.853,8,-6.093,1,0.254,0.00524,9.05E-05,0.345,0.748,125.941,4,synth-pop
4tMwHkxBwnGkts9mxFpwQy,65,490434,FALSE,0.731,0.506,8,-8.579,1,0.037,0.484,0,0.0944,0.703,114.986,4,pop
6ovqCJRzKl9JxdR0pR5We4,0,183066,FALSE,0.623,0.668,6,-7.282,0,0.0531,0.475,0,0.0862,0.823,161.948,4,pop
21ox43RiEnhW9T398iSgAN,0,223613,FALSE,0.409,0.57,6,-10.54,0,0.0711,0.687,0,0.173,0.336,128.657,4,pop
0SsYlkXxZ5vkWOTsKxMfMz,63,134040,FALSE,0.404,0.193,11,-12.501,1,0.0305,0.794,0.000296,0.103,0.273,77.026,4,r-n-b
2jihadt1H0tk4LvvGgmS9H,0,250160,FALSE,0.627,0.973,8,-0.223,0,0.0435,0.00137,0,0.0851,0.894,150.063,4,synth-pop
6UFivO2zqqPFPoQYsEMuCc,75,260519,FALSE,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4,indie-pop
7l7jGqZ6tLyCpDURjWJCdS,0,213920,FALSE,0.648,0.441,3,-3.676,1,0.0332,0.715,0,0.0685,0.894,130.986,3,r-n-b
7mNQwVYgoB3mtjkjCKsbXM,59,271937,FALSE,0.713,0.727,6,-7.166,0,0.0388,0.183,1.22E-06,0.0756,0.515,97.025,4,hip-hop
0RGp4KA9wvndxqPIWoKwnD,61,195652,FALSE,0.726,0.818,6,-6.522,0,0.176,0.538,1.01E-06,0.111,0.812,92.033,4,hip-hop
0RhLvAINBnJo65rZMIVdOR,0,226573,FALSE,0.66,0.804,1,-6.133,0,0.0485,0.0402,0,0.129,0.359,109,4,indie-pop
1rpmm4A8eZ3dyXdGSbxwt8,0,226320,FALSE,0.62,0.773,2,-8.324,1,0.0382,0.0741,0.000606,0.158,0.934,157.991,4,indie-pop
5Cr5e4NGjmbcem8nugnf4i,64,158812,FALSE,0.668,0.334,6,-11.776,1,0.0569,0.612,0,0.231,0.457,109.604,4,pop
7qiZfU4dY1lWllzX7mPBI3,86,233712,FALSE,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,pop
2z718tUE8RwkPlJ3Oc2RcW,0,239146,TRUE,0.762,0.649,11,-5.624,0,0.0527,0.58,1.70E-05,0.0971,0.501,145.09,4,hip-hop
4BOYIpYF7zTYtAkpjoD687,68,286380,FALSE,0.539,0.551,8,-7.351,1,0.0361,0.651,0,0.124,0.556,75.899,4,pop
6tASfEUyB7lE2r6DLzURji,64,265600,FALSE,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.70E-05,0.651,0.806,117.283,4,synth-pop
1rfofaqEpACxVEHIZBJe6W,80,217306,FALSE,0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,4,pop
7MdX25DW2YXXwCWl8fSHnq,65,107755,FALSE,0.665,0.572,5,-9.611,0,0.262,0.37,0,0.282,0.634,146.9,4,hip-hop
5aTsxlQlq0vIedDWZoqMWN,67,210853,FALSE,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,4,indie-pop
6EqRZzXK89sFBZBxLRPTZe,0,223613,FALSE,0.409,0.57,6,-10.54,0,0.0711,0.687,0,0.173,0.336,128.657,4,pop
7GNRUsU3M4XNDDB9xle5Dz,81,174646,FALSE,0.905,0.962,4,-3.197,1,0.0856,0.0299,0,0.0272,0.906,129.969,4,hip-hop
3myP5D9V78ayZyEb7cUGRw,45,202213,FALSE,0.654,0.707,9,-5.103,0,0.0326,0.263,0,0.0736,0.7,126.038,4,r-n-b
4j0on3LOcJjmco34Pyv0p9,47,237660,FALSE,0.6,0.687,8,-7.939,1,0.326,0.359,0,0.245,0.671,164.911,3,pop
1bBIW9ldf7Ehk0oLeNeTj7,0,377013,FALSE,0.624,0.81,1,-8.307,1,0.039,0.00269,0.0186,0.169,0.271,127.989,4,pop
4Znd47cztY1DEmoWWVcP74,63,229104,FALSE,0.731,0.694,5,-4.314,0,0.0896,0.721,0,0.154,0.656,62.995,4,hip-hop
3CYcfkVQbUPjnljKdKA8H1,5,292466,FALSE,0.763,0.53,8,-6.348,1,0.132,0.368,3.41E-06,0.154,0.296,119.998,4,hip-hop
4AoQVhME8Ko6LNm4lV2wwQ,67,254351,FALSE,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,4,pop
4LQPSiu5Ezao5HSSN7CeEs,45,244080,FALSE,0.437,0.204,4,-14.547,1,0.033,0.906,0.00382,0.271,0.233,165.8,4,indie-pop
0Rcx58KQSuUsFYVvWG10Mu,41,234330,FALSE,0.757,0.444,1,-16.821,1,0.25,0.186,9.23E-06,0.0915,0.382,127.008,4,r-n-b
1ZE6RSOimAB4hvzHOBkdHv,0,106379,TRUE,0.896,0.517,6,-7.834,0,0.389,0.112,0,0.117,0.816,135.917,4,hip-hop
